BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
910000,3.9456,4.18935,4.18936,6.60465,5.57924,3.52547,3.30001,1.8196,3.92706,19728,5.87868,0,0
915000,3.952,4.18806,4.18806,6.60465,5.57924,3.52547,3.30001,1.8196,3.93454,19760,5.8906,0,0
920000,3.9008,4.1865,4.1865,6.60465,5.57924,3.52547,3.30001,1.8196,3.92442,19504,5.90182,0,0
925000,3.96,4.18527,4.18528,6.60465,5.57924,3.52547,3.30001,1.8196,3.9351,19800,5.88663,0,0
930000,3.9088,4.18378,4.18379,6.60465,5.57924,3.52547,3.30001,1.8196,3.92721,19544,5.90264,0,0
935000,3.936,4.18246,4.18247,6.60465,5.57924,3.52547,3.30001,1.8196,3.92984,19680,5.89081,0,0
940000,3.9104,4.18101,4.18102,6.60465,5.57924,3.52547,3.30001,1.8196,3.92401,19552,5.89477,0,0
945000,3.9328,4.1797,4.17971,6.60465,5.57924,3.52547,3.30001,1.8196,3.92665,19664,5.88602,0,0
950000,3.9328,4.1784,4.17841,6.60465,5.57924,3.52547,3.30001,1.8196,3.92849,19664,5.88997,0,0
955000,3.856,4.17671,4.17671,6.60465,5.57924,3.52547,3.30001,1.8196,3.90675,19280,5.89274,0,0
960000,4.0032,4.17581,4.17582,6.60465,5.57924,3.52547,3.30001,1.8196,3.93568,20016,5.86012,0,0
965000,3.9216,4.17449,4.1745,6.60465,5.57924,3.52547,3.30001,1.8196,3.93146,19608,5.90352,0,0
970000,3.8416,4.17278,4.17278,6.60465,5.57924,3.52547,3.30001,1.8196,3.9045,19208,5.89719,0,0
975000,3.9664,4.17172,4.17172,6.60465,5.57924,3.52547,3.30001,1.8196,3.92307,19832,5.85675,0,0
980000,3.928,4.17047,4.17048,6.60465,5.57924,3.52547,3.30001,1.8196,3.92455,19640,5.88461,0,0
985000,3.8656,4.16893,4.16893,6.60465,5.57924,3.52547,3.30001,1.8196,3.90686,19328,5.88682,0,0
990000,3.928,4.16771,4.16772,6.60465,5.57924,3.52547,3.30001,1.8196,3.91321,19640,5.8603,0,0
995000,3.968,4.16671,4.16671,6.60465,5.57924,3.52547,3.30001,1.8196,3.92964,19840,5.86981,0,0
1000000,3.8592,4.16517,4.16517,6.60465,5.57924,3.52547,3.30001,1.8196,3.90851,19296,5.89447,0,0
1005000,3.896,4.16383,4.16384,6.60465,5.57924,3.52547,3.30001,1.8196,3.90476,19480,5.86277,0,0
1010000,3.96,4.16282,4.16282,6.60465,5.57924,3.52547,3.30001,1.8196,3.92133,19800,5.85714,0,0
1015000,3.8544,4.1613,4.16131,6.60465,5.57924,3.52547,3.30001,1.8196,3.90125,19272,5.882,0,0
1020000,3.9088,4.16006,4.16007,6.60465,5.57924,3.52547,3.30001,1.8196,3.90352,19544,5.85188,0,0
1025000,3.9248,4.15892,4.15892,6.60465,5.57924,3.52547,3.30001,1.8196,3.9099,19624,5.85527,0,0
1030000,3.8656,4.15749,4.1575,6.60465,5.57924,3.52547,3.30001,1.8196,3.89661,19328,5.86485,0,0
1035000,3.8976,4.15624,4.15624,6.60465,5.57924,3.52547,3.30001,1.8196,3.89691,19488,5.84492,0,0
1040000,3.8928,4.15497,4.15497,6.60465,5.57924,3.52547,3.30001,1.8196,3.89568,19464,5.84536,0,0
1045000,3.9056,4.15378,4.15378,6.60465,5.57924,3.52547,3.30001,1.8196,3.89865,19528,5.84351,0,0
1050000,3.808,4.15213,4.15213,6.60465,5.57924,3.52547,3.30001,1.8196,3.87146,19040,5.84798,0,0
1055000,3.9184,4.15102,4.15103,6.60465,5.57924,3.52547,3.30001,1.8196,3.88554,19592,5.80719,0,0
1060000,3.8864,4.14977,4.14978,6.60465,5.57924,3.52547,3.30001,1.8196,3.8858,19432,5.82831,0,0
1065000,3.7984,4.14812,4.14813,6.60465,5.57924,3.52547,3.30001,1.8196,3.85958,18992,5.8287,0,0
1070000,3.9152,4.14704,4.14704,6.60465,5.57924,3.52547,3.30001,1.8196,3.87626,19576,5.78937,0,0
