BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
380000,0.7232,0.739326,0.739331,2.42926,1.9466,1.33462,0.971891,0.657654,0.725639,3616,1.09003,0,0
385000,0.7376,0.739304,0.73932,2.42926,1.9466,1.33462,0.971891,0.657654,0.729227,3688,1.08846,0,0
390000,0.8048,0.740144,0.740151,2.42926,1.9466,1.33462,0.971891,0.657654,0.751899,4024,1.09384,0,0
395000,0.9152,0.742359,0.742368,2.42926,1.9466,1.33462,0.971891,0.657654,0.800889,4576,1.12785,0,0
400000,0.8976,0.7443,0.744307,2.42926,1.9466,1.33462,0.971891,0.657654,0.829903,4488,1.20133,0,0
405000,0.808,0.745086,0.745089,2.42926,1.9466,1.33462,0.971891,0.657654,0.823332,4040,1.24485,0,0
410000,0.8736,0.746654,0.746665,2.42926,1.9466,1.33462,0.971891,0.657654,0.838412,4368,1.235,0,0
415000,0.8976,0.748472,0.748486,2.42926,1.9466,1.33462,0.971891,0.657654,0.856169,4488,1.25762,0,0
420000,0.8256,0.74939,0.749411,2.42926,1.9466,1.33462,0.971891,0.657654,0.846998,4128,1.28425,0,0
425000,0.5696,0.747275,0.747291,2.42926,1.9466,1.33462,0.971891,0.657654,0.763779,2848,1.2705,0,0
430000,0.64,0.746028,0.746051,2.42926,1.9466,1.33462,0.971891,0.657654,0.726645,3200,1.14567,0,0
435000,0.712,0.745637,0.745645,2.42926,1.9466,1.33462,0.971891,0.657654,0.722252,3560,1.08997,0,0
440000,0.6496,0.744545,0.744563,2.42926,1.9466,1.33462,0.971891,0.657654,0.700456,3248,1.08338,0,0
445000,0.6416,0.743389,0.743411,2.42926,1.9466,1.33462,0.971891,0.657654,0.682799,3208,1.05068,0,0
450000,0.6272,0.742098,0.742113,2.42926,1.9466,1.33462,0.971891,0.657654,0.666119,3136,1.0242,0,0
455000,0.7376,0.742048,0.742061,2.42926,1.9466,1.33462,0.971891,0.657654,0.687564,3688,0.999179,0,0
460000,0.752,0.742157,0.74218,2.42926,1.9466,1.33462,0.971891,0.657654,0.706895,3760,1.03135,0,0
465000,0.8048,0.74283,0.742836,2.42926,1.9466,1.33462,0.971891,0.657654,0.736266,4024,1.06034,0,0
470000,0.9216,0.744732,0.744748,2.42926,1.9466,1.33462,0.971891,0.657654,0.791866,4608,1.1044,0,0
475000,0.7824,0.745128,0.745144,2.42926,1.9466,1.33462,0.971891,0.657654,0.789026,3912,1.1878,0,0
480000,0.7584,0.745267,0.745268,2.42926,1.9466,1.33462,0.971891,0.657654,0.779838,3792,1.18354,0,0
485000,0.6112,0.743885,0.743889,2.42926,1.9466,1.33462,0.971891,0.657654,0.729247,3056,1.16976,0,0
490000,0.6176,0.742596,0.742606,2.42926,1.9466,1.33462,0.971891,0.657654,0.695753,3088,1.09387,0,0
495000,0.7088,0.742255,0.742274,2.42926,1.9466,1.33462,0.971891,0.657654,0.699667,3544,1.04363,0,0
500000,0.8,0.742832,0.742836,2.42926,1.9466,1.33462,0.971891,0.657654,0.729767,4000,1.0495,0,0
505000,0.9264,0.74465,0.744667,2.42926,1.9466,1.33462,0.971891,0.657654,0.788757,4632,1.09465,0,0
510000,0.8896,0.746071,0.746078,2.42926,1.9466,1.33462,0.971891,0.657654,0.81901,4448,1.18314,0,0
515000,0.8912,0.74748,0.747482,2.42926,1.9466,1.33462,0.971891,0.657654,0.840667,4456,1.22851,0,0
520000,1.0624,0.750508,0.750518,2.42926,1.9466,1.33462,0.971891,0.657654,0.907187,5312,1.261,0,0
525000,0.7152,0.750171,0.750181,2.42926,1.9466,1.33462,0.971891,0.657654,0.849591,3576,1.36078,0,0
530000,0.656,0.749283,0.749292,2.42926,1.9466,1.33462,0.971891,0.657654,0.791514,3280,1.27439,0,0
535000,0.7664,0.749443,0.749448,2.42926,1.9466,1.33462,0.971891,0.657654,0.783979,3832,1.18727,0,0
540000,0.6528,0.748548,0.748568,2.42926,1.9466,1.33462,0.971891,0.657654,0.744626,3264,1.17597,0,0
545000,0.632,0.747479,0.747495,2.42926,1.9466,1.33462,0.971891,0.657654,0.710838,3160,1.11694,0,0
550000,0.5648,0.745818,0.74583,2.42926,1.9466,1.33462,0.971891,0.657654,0.667027,2824,1.06626,0,0
