BytesProcessados,L_Barra_Janela,L_Barra_Acumulado,L_Barra_Teorico,H_0,H_1,H_2,H_3,H_4,SmoothedBPS,BitsNaJanela,ThresholdBPS,ResetFlag,ResetCount
420000,2.4448,2.6308,2.63081,6.59352,5.08637,2.46577,1.19117,0.723397,2.43285,12224,3.64159,0,0
425000,2.4368,2.62852,2.62854,6.59352,5.08637,2.46577,1.19117,0.723397,2.43404,12184,3.64928,0,0
430000,2.3392,2.62515,2.62517,6.59352,5.08637,2.46577,1.19117,0.723397,2.40558,11696,3.65105,0,0
435000,2.376,2.62229,2.62231,6.59352,5.08637,2.46577,1.19117,0.723397,2.39671,11880,3.60838,0,0
440000,2.408,2.61985,2.61987,6.59352,5.08637,2.46577,1.19117,0.723397,2.4001,12040,3.59506,0,0
445000,2.3808,2.61717,2.61719,6.59352,5.08637,2.46577,1.19117,0.723397,2.39431,11904,3.60014,0,0
450000,2.4608,2.61543,2.61544,6.59352,5.08637,2.46577,1.19117,0.723397,2.41426,12304,3.59146,0,0
455000,2.4208,2.61329,2.6133,6.59352,5.08637,2.46577,1.19117,0.723397,2.41622,12104,3.62138,0,0
460000,2.4304,2.6113,2.61133,6.59352,5.08637,2.46577,1.19117,0.723397,2.42047,12152,3.62433,0,0
465000,2.4224,2.60927,2.60929,6.59352,5.08637,2.46577,1.19117,0.723397,2.42105,12112,3.63071,0,0
470000,2.3552,2.60657,2.60658,6.59352,5.08637,2.46577,1.19117,0.723397,2.4013,11776,3.63158,0,0
475000,2.3776,2.60416,2.60416,6.59352,5.08637,2.46577,1.19117,0.723397,2.39419,11888,3.60194,0,0
480000,2.2976,2.60097,2.60098,6.59352,5.08637,2.46577,1.19117,0.723397,2.36521,11488,3.59128,0,0
485000,2.3536,2.59842,2.59842,6.59352,5.08637,2.46577,1.19117,0.723397,2.36173,11768,3.54782,0,0
490000,2.3904,2.59629,2.59632,6.59352,5.08637,2.46577,1.19117,0.723397,2.37033,11952,3.54259,0,0
495000,2.3744,2.59405,2.59407,6.59352,5.08637,2.46577,1.19117,0.723397,2.37155,11872,3.55549,0,0
500000,2.4192,2.5923,2.59231,6.59352,5.08637,2.46577,1.19117,0.723397,2.38585,12096,3.55733,0,0
505000,2.48,2.59119,2.5912,6.59352,5.08637,2.46577,1.19117,0.723397,2.41409,12400,3.57877,0,0
510000,2.448,2.58979,2.58981,6.59352,5.08637,2.46577,1.19117,0.723397,2.42426,12240,3.62114,0,0
515000,2.3984,2.58793,2.58794,6.59352,5.08637,2.46577,1.19117,0.723397,2.4165,11992,3.6364,0,0
520000,2.4592,2.58669,2.5867,6.59352,5.08637,2.46577,1.19117,0.723397,2.42931,12296,3.62476,0,0
525000,2.3904,2.58482,2.58483,6.59352,5.08637,2.46577,1.19117,0.723397,2.41764,11952,3.64397,0,0
530000,2.2928,2.58207,2.58208,6.59352,5.08637,2.46577,1.19117,0.723397,2.38019,11464,3.62646,0,0
535000,2.4608,2.58093,2.58095,6.59352,5.08637,2.46577,1.19117,0.723397,2.40437,12304,3.57028,0,0
540000,2.4208,2.57945,2.57946,6.59352,5.08637,2.46577,1.19117,0.723397,2.4093,12104,3.60656,0,0
545000,2.3744,2.57757,2.57758,6.59352,5.08637,2.46577,1.19117,0.723397,2.39883,11872,3.61395,0,0
550000,2.3904,2.57587,2.57587,6.59352,5.08637,2.46577,1.19117,0.723397,2.3963,11952,3.59824,0,0
555000,2.4928,2.57512,2.57513,6.59352,5.08637,2.46577,1.19117,0.723397,2.42525,12464,3.59445,0,0
560000,2.3872,2.57344,2.57346,6.59352,5.08637,2.46577,1.19117,0.723397,2.41384,11936,3.63788,0,0
565000,2.4704,2.57253,2.57255,6.59352,5.08637,2.46577,1.19117,0.723397,2.4308,12352,3.62075,0,0
570000,2.4112,2.57112,2.57113,6.59352,5.08637,2.46577,1.19117,0.723397,2.42492,12056,3.64621,0,0
575000,2.3632,2.56931,2.56932,6.59352,5.08637,2.46577,1.19117,0.723397,2.40641,11816,3.63739,0,0
580000,2.496,2.56868,2.56868,6.59352,5.08637,2.46577,1.19117,0.723397,2.43328,12480,3.60961,0,0
585000,2.4304,2.56749,2.5675,6.59352,5.08637,2.46577,1.19117,0.723397,2.43242,12152,3.64993,0,0
590000,2.4528,2.56652,2.56653,6.59352,5.08637,2.46577,1.19117,0.723397,2.43853,12264,3.64863,0,0
595000,2.48,2.56579,2.5658,6.59352,5.08637,2.46577,1.19117,0.723397,2.45097,12400,3.6578,0,0
600000,2.3472,2.56397,2.56399,6.59352,5.08637,2.46577,1.19117,0.723397,2.41984,11736,3.67646,0,0
605000,2.4032,2.56264,2.56265,6.59352,5.08637,2.46577,1.19117,0.723397,2.41485,12016,3.62976,0,0
610000,2.3424,2.56084,2.56085,6.59352,5.08637,2.46577,1.19117,0.723397,2.39311,11712,3.62227,0,0
615000,2.4048,2.55957,2.55958,6.59352,5.08637,2.46577,1.19117,0.723397,2.39662,12024,3.58967,0,0
620000,2.304,2.55751,2.55751,6.59352,5.08637,2.46577,1.19117,0.723397,2.36883,11520,3.59493,0,0
625000,2.2928,2.55539,2.5554,6.59352,5.08637,2.46577,1.19117,0.723397,2.34602,11464,3.55325,0,0
630000,2.3472,2.55374,2.55375,6.59352,5.08637,2.46577,1.19117,0.723397,2.34638,11736,3.51904,0,0
635000,2.3968,2.5525,2.55251,6.59352,5.08637,2.46577,1.19117,0.723397,2.3615,11984,3.51956,0,0
640000,2.2816,2.55039,2.5504,6.59352,5.08637,2.46577,1.19117,0.723397,2.33753,11408,3.54226,0,0
645000,2.4176,2.54936,2.54937,6.59352,5.08637,2.46577,1.19117,0.723397,2.36155,12088,3.5063,0,0
650000,2.4192,2.54836,2.54837,6.59352,5.08637,2.46577,1.19117,0.723397,2.37885,12096,3.54233,0,0
655000,2.3728,2.54702,2.54702,6.59352,5.08637,2.46577,1.19117,0.723397,2.37703,11864,3.56827,0,0
660000,2.4272,2.54611,2.54612,6.59352,5.08637,2.46577,1.19117,0.723397,2.39208,12136,3.56555,0,0
665000,2.2992,2.54425,2.54427,6.59352,5.08637,2.46577,1.19117,0.723397,2.36422,11496,3.58812,0,0
670000,2.3904,2.5431,2.54311,6.59352,5.08637,2.46577,1.19117,0.723397,2.37207,11952,3.54633,0,0
675000,2.3088,2.54137,2.54138,6.59352,5.08637,2.46577,1.19117,0.723397,2.35309,11544,3.55811,0,0
680000,2.408,2.54039,2.5404,6.59352,5.08637,2.46577,1.19117,0.723397,2.36956,12040,3.52964,0,0
685000,2.344,2.53895,2.53897,6.59352,5.08637,2.46577,1.19117,0.723397,2.36189,11720,3.55435,0,0
690000,2.3264,2.53741,2.53742,6.59352,5.08637,2.46577,1.19117,0.723397,2.35125,11632,3.54284,0,0
695000,2.3744,2.53624,2.53625,6.59352,5.08637,2.46577,1.19117,0.723397,2.35819,11872,3.52687,0,0
700000,2.2608,2.53427,2.53428,6.59352,5.08637,2.46577,1.19117,0.723397,2.32897,11304,3.53729,0,0
